Datetime,Household,Sensor_Code,Value_Code,Rolling_Count,Hour,DayOfWeek,Hour_Sin,Hour_Cos,Activity_Code,Activity,Prev_Sensor_1,Prev_Value_1,Time_Diff_1,Prev_Sensor_2,Prev_Value_2,Time_Diff_2,Prev_Sensor_3,Prev_Value_3,Time_Diff_3,Prev_Sensor_4,Prev_Value_4,Time_Diff_4
2013-03-02 05:43:49.260238,hh124,0,102,30.0,5,5,0.9659258262890683,0.25881904510252074,1,Bed_Toilet_Transition,0,103,1.152145,0,102,2.85034,0,103,5.467069,0,102,6.403003
2013-03-02 05:43:50.159235,hh124,0,103,30.0,5,5,0.9659258262890683,0.25881904510252074,1,Bed_Toilet_Transition,0,102,0.898997,0,103,2.051142,0,102,3.749337,0,103,6.366066
2013-03-02 05:43:51.296631,hh124,0,102,30.0,5,5,0.9659258262890683,0.25881904510252074,1,Bed_Toilet_Transition,0,103,1.137396,0,102,2.036393,0,103,3.188538,0,102,4.886733
2013-03-02 05:44:33.596927,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,0,102,42.300296,0,103,43.437692,0,102,44.336689,0,103,45.488834
2013-03-02 05:44:34.070767,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,0.47384,0,102,42.774136,0,103,43.911532,0,102,44.810529
2013-03-02 05:44:34.718250,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,0.647483,1,103,1.121323,0,102,43.421619,0,103,44.559015
2013-03-02 05:44:35.647215,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.928965,1,103,1.576448,1,103,2.050288,0,102,44.350584
2013-03-02 05:44:36.509990,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,0.862775,1,102,1.79174,1,103,2.439223,1,103,2.913063
2013-03-02 05:44:37.455235,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.945245,1,103,1.80802,1,102,2.736985,1,103,3.384468
2013-03-02 05:44:37.906485,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,0.45125,1,102,1.396495,1,103,2.25927,1,102,3.188235
2013-03-02 05:44:40.923641,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,3.017156,1,103,3.468406,1,102,4.413651,1,103,5.276426
2013-03-02 05:44:42.770198,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,1.846557,1,102,4.863713,1,103,5.314963,1,102,6.260208
2013-03-02 05:44:43.076908,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.30671,1,103,2.153267,1,102,5.170423,1,103,5.621673
2013-03-02 05:44:43.659667,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.582759,1,102,0.889469,1,103,2.736026,1,102,5.753182
2013-03-02 05:44:43.720735,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,0.061068,1,102,0.643827,1,102,0.950537,1,103,2.797094
2013-03-02 05:44:45.589623,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,1.868888,1,103,1.929956,1,102,2.512715,1,102,2.819425
2013-03-02 05:44:46.161015,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.571392,1,103,2.44028,1,103,2.501348,1,102,3.084107
2013-03-02 05:44:47.247031,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,1.086016,1,102,1.657408,1,103,3.526296,1,103,3.587364
2013-03-02 05:44:48.207337,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.960306,1,103,2.046322,1,102,2.617714,1,103,4.486602
2013-03-02 05:44:51.316403,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,3.109066,1,102,4.069372,1,103,5.155388,1,102,5.72678
2013-03-02 05:44:51.969030,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.652627,1,103,3.761693,1,102,4.721999,1,103,5.808015
2013-03-02 05:44:53.826909,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,1.857879,1,102,2.510506,1,103,5.619572,1,102,6.579878
2013-03-02 05:44:54.324725,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,0.497816,1,102,2.355695,1,102,3.008322,1,103,6.117388
2013-03-02 05:44:55.900496,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,1.575771,1,103,2.073587,1,102,3.931466,1,102,4.584093
2013-03-02 05:44:56.210628,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.310132,1,103,1.885903,1,103,2.383719,1,102,4.241598
2013-03-02 05:45:21.320117,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,25.109489,1,102,25.419621,1,103,26.995392,1,103,27.493208
2013-03-02 05:45:21.577484,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,0.257367,1,102,25.366856,1,102,25.676988,1,103,27.252759
2013-03-02 05:45:22.696860,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,1.119376,1,103,1.376743,1,102,26.486232,1,102,26.796364
2013-03-02 05:45:23.307292,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.610432,1,103,1.729808,1,103,1.987175,1,102,27.096664
2013-03-02 05:45:24.397650,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,1.090358,1,102,1.70079,1,103,2.820166,1,103,3.077533
2013-03-02 05:45:24.509908,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.112258,1,103,1.202616,1,102,1.813048,1,103,2.932424
2013-03-02 05:45:29.832201,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,5.322293,1,102,5.434551,1,103,6.524909,1,102,7.135341
2013-03-02 05:45:29.890441,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,0.05824,1,102,5.380533,1,102,5.492791,1,103,6.583149
2013-03-02 05:45:30.903916,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,1.013475,1,103,1.071715,1,102,6.394008,1,102,6.506266
2013-03-02 05:45:30.980227,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.076311,1,103,1.089786,1,103,1.148026,1,102,6.470319
2013-03-02 05:45:35.023421,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,4.043194,1,102,4.119505,1,103,5.13298,1,103,5.19122
2013-03-02 05:45:35.104631,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,0.08121,1,102,4.124404,1,102,4.200715,1,103,5.21419
2013-03-02 05:45:36.206938,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,1.102307,1,103,1.183517,1,102,5.226711,1,102,5.303022
2013-03-02 05:45:36.887229,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.680291,1,103,1.782598,1,103,1.863808,1,102,5.907002
2013-03-02 05:45:40.702033,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,3.814804,1,102,4.495095,1,103,5.597402,1,103,5.678612
2013-03-02 05:45:40.820157,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,0.118124,1,102,3.932928,1,102,4.613219,1,103,5.715526
2013-03-02 05:45:44.827049,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,4.006892,1,103,4.125016,1,102,7.93982,1,102,8.620111
2013-03-02 05:45:45.316976,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.489927,1,103,4.496819,1,103,4.614943,1,102,8.429747
2013-03-02 05:45:46.886773,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,1.569797,1,102,2.059724,1,103,6.066616,1,103,6.18474
2013-03-02 05:45:47.009955,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,0.123182,1,102,1.692979,1,102,2.182906,1,103,6.189798
2013-03-02 05:45:49.137202,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,2.127247,1,103,2.250429,1,102,3.820226,1,102,4.310153
2013-03-02 05:45:50.577675,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,1.440473,1,103,3.56772,1,103,3.690902,1,102,5.260699
2013-03-02 05:45:51.157216,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.579541,1,102,2.020014,1,103,4.147261,1,103,4.270443
2013-03-02 05:45:51.217516,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,0.0603,1,102,0.639841,1,102,2.080314,1,103,4.207561
2013-03-02 05:45:54.016906,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,2.79939,1,103,2.85969,1,102,3.439231,1,102,4.879704
2013-03-02 05:45:54.191332,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.174426,1,103,2.973816,1,103,3.034116,1,102,3.613657
2013-03-02 05:45:57.497966,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,3.306634,1,102,3.48106,1,103,6.28045,1,103,6.34075
2013-03-02 05:45:58.631141,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,1.133175,1,102,4.439809,1,102,4.614235,1,103,7.413625
2013-03-02 05:45:59.950302,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,1.319161,1,103,2.452336,1,102,5.75897,1,102,5.933396
2013-03-02 05:46:00.033461,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,0.083159,1,102,1.40232,1,103,2.535495,1,102,5.842129
2013-03-02 05:46:02.449114,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,2.415653,1,103,2.498812,1,102,3.817973,1,103,4.951148
2013-03-02 05:46:03.579736,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,1.130622,1,103,3.546275,1,103,3.629434,1,102,4.948595
2013-03-02 05:46:05.425689,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,1.845953,1,102,2.976575,1,103,5.392228,1,103,5.475387
2013-03-02 05:46:05.551469,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.12578,1,103,1.971733,1,102,3.102355,1,103,5.518008
2013-03-02 05:46:08.953233,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,3.401764,1,102,3.527544,1,103,5.373497,1,102,6.504119
2013-03-02 05:46:09.947221,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,0.993988,1,102,4.395752,1,102,4.521532,1,103,6.367485
2013-03-02 05:46:13.509240,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,3.562019,1,103,4.556007,1,102,7.957771,1,102,8.083551
2013-03-02 05:46:13.817666,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,0.308426,1,103,3.870445,1,103,4.864433,1,102,8.266197
2013-03-02 05:46:16.816880,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,2.999214,1,102,3.30764,1,103,6.869659,1,103,7.863647
2013-03-02 05:46:19.600532,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,2.783652,1,102,5.782866,1,102,6.091292,1,103,9.653311
2013-03-02 05:46:30.868927,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,11.268395,1,103,14.052047,1,102,17.051261,1,102,17.359687
2013-03-02 05:46:33.121453,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,2.252526,1,102,13.520921,1,103,16.304573,1,102,19.303787
2013-03-02 05:46:40.051896,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,6.930443,1,103,9.182969,1,102,20.451364,1,103,23.235016
2013-03-02 05:46:42.115676,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,2.06378,1,102,8.994223,1,103,11.246749,1,102,22.515144
2013-03-02 05:47:37.804612,hh124,1,103,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,102,55.688936,1,103,57.752716,1,102,64.683159,1,103,66.935685
2013-03-02 05:47:38.937404,hh124,1,102,30.0,5,5,0.9659258262890683,0.25881904510252074,23,Sleep,1,103,1.132792,1,102,56.821728,1,103,58.885508,1,102,65.815951
2013-03-02 06:05:04.026091,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,1045.088687,1,103,1046.221479,1,102,1101.910415,1,103,1103.974195
2013-03-02 06:05:04.136478,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,0.110387,1,102,1045.199074,1,103,1046.331866,1,102,1102.020802
2013-03-02 06:05:05.159915,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,1.023437,1,103,1.133824,1,102,1046.222511,1,103,1047.355303
2013-03-02 06:05:05.266911,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,0.106996,1,103,1.130433,1,103,1.24082,1,102,1046.329507
2013-03-02 06:08:49.994015,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,224.727104,1,102,224.8341,1,103,225.857537,1,103,225.967924
2013-03-02 06:08:51.079595,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,1.08558,1,102,225.812684,1,102,225.91968,1,103,226.943117
2013-03-02 06:08:51.982896,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,0.903301,1,103,1.988881,1,102,226.715985,1,102,226.822981
2013-03-02 06:08:53.061387,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,1.078491,1,102,1.981792,1,103,3.067372,1,102,227.794476
2013-03-02 06:17:08.390287,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,495.3289,1,103,496.407391,1,102,497.310692,1,103,498.396272
2013-03-02 06:17:08.830783,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,0.440496,1,102,495.769396,1,103,496.847887,1,102,497.751188
2013-03-02 06:17:09.954001,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,1.123218,1,103,1.563714,1,102,496.892614,1,103,497.971105
2013-03-02 06:17:10.450494,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,0.496493,1,103,1.619711,1,103,2.060207,1,102,497.389107
2013-03-02 06:17:12.320319,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,1.869825,1,102,2.366318,1,103,3.489536,1,103,3.930032
2013-03-02 06:17:14.952701,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,2.632382,1,102,4.502207,1,102,4.9987,1,103,6.121918
2013-03-02 06:17:17.071537,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,2.118836,1,103,4.751218,1,102,6.621043,1,102,7.117536
2013-03-02 06:17:17.247103,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,0.175566,1,102,2.294402,1,103,4.926784,1,102,6.796609
2013-03-02 06:17:18.318245,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,1.071142,1,103,1.246708,1,102,3.365544,1,103,5.997926
2013-03-02 06:17:18.760600,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,0.442355,1,103,1.513497,1,103,1.689063,1,102,3.807899
2013-03-02 06:17:34.477251,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,15.716651,1,102,16.159006,1,103,17.230148,1,103,17.405714
2013-03-02 06:17:35.636681,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,1.15943,1,102,16.876081,1,102,17.318436,1,103,18.389578
2013-03-02 06:28:12.707603,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,637.070922,1,103,638.230352,1,102,653.947003,1,102,654.389358
2013-03-02 06:28:12.757675,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,0.050072,1,102,637.120994,1,103,638.280424,1,102,653.997075
2013-03-02 06:28:13.827321,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,1.069646,1,103,1.119718,1,102,638.19064,1,103,639.35007
2013-03-02 06:28:15.070077,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,1.242756,1,103,2.312402,1,103,2.362474,1,102,639.433396
2013-03-02 06:28:16.378869,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,1.308792,1,102,2.551548,1,103,3.621194,1,103,3.671266
2013-03-02 06:28:17.000282,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,0.621413,1,102,1.930205,1,102,3.172961,1,103,4.242607
2013-03-02 06:28:17.502967,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,0.502685,1,103,1.124098,1,102,2.43289,1,102,3.675646
2013-03-02 06:28:18.144599,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,0.641632,1,103,1.144317,1,103,1.76573,1,102,3.074522
2013-03-02 06:32:30.970642,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,252.826043,1,102,253.467675,1,103,253.97036,1,103,254.591773
2013-03-02 06:32:32.120360,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,1.149718,1,102,253.975761,1,102,254.617393,1,103,255.120078
2013-03-02 06:32:41.092273,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,8.971913,1,103,10.121631,1,102,262.947674,1,102,263.589306
2013-03-02 06:32:41.367050,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,0.274777,1,102,9.24669,1,103,10.396408,1,102,263.222451
2013-03-02 06:32:49.052788,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,7.685738,1,103,7.960515,1,102,16.932428,1,103,18.082146
2013-03-02 06:32:50.166659,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,1.113871,1,103,8.799609,1,103,9.074386,1,102,18.046299
2013-03-02 06:32:51.290324,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,1.123665,1,102,2.237536,1,103,9.923274,1,103,10.198051
2013-03-02 06:32:52.153110,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,0.862786,1,103,1.986451,1,102,3.100322,1,103,10.78606
2013-03-02 06:32:54.845284,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,2.692174,1,102,3.55496,1,103,4.678625,1,102,5.792496
2013-03-02 06:32:55.197536,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,0.352252,1,102,3.044426,1,102,3.907212,1,103,5.030877
2013-03-02 06:32:56.537164,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,1.339628,1,103,1.69188,1,102,4.384054,1,102,5.24684
2013-03-02 06:32:57.613054,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,1.07589,1,103,2.415518,1,103,2.76777,1,102,5.459944
2013-03-02 06:32:58.599854,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,0.9868,1,102,2.06269,1,103,3.402318,1,103,3.75457
2013-03-02 06:32:59.091867,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,0.492013,1,102,1.478813,1,102,2.554703,1,103,3.894331
2013-03-02 06:32:59.729833,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,0.637966,1,103,1.129979,1,102,2.116779,1,102,3.192669
2013-03-02 06:33:00.247171,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,0.517338,1,103,1.155304,1,103,1.647317,1,102,2.634117
2013-03-02 06:33:01.609916,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,1.362745,1,102,1.880083,1,103,2.518049,1,103,3.010062
2013-03-02 06:33:02.097637,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,0.487721,1,102,1.850466,1,102,2.367804,1,103,3.00577
2013-03-02 06:33:05.716988,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,3.619351,1,103,4.107072,1,102,5.469817,1,102,5.987155
2013-03-02 06:33:07.010407,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,1.293419,1,103,4.91277,1,103,5.400491,1,102,6.763236
2013-03-02 06:33:08.150459,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,1.140052,1,102,2.433471,1,103,6.052822,1,103,6.540543
2013-03-02 06:33:10.039844,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,1.889385,1,103,3.029437,1,102,4.322856,1,103,7.942207
2013-03-02 06:33:11.721083,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,1.681239,1,102,3.570624,1,103,4.710676,1,102,6.004095
2013-03-02 06:33:13.607270,hh124,1,103,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,1.886187,1,103,3.567426,1,102,5.456811,1,103,6.596863
2013-03-02 06:33:14.735632,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,103,1.128362,1,102,3.014549,1,103,4.695788,1,102,6.585173
2013-03-02 06:33:15.787411,hh124,1,102,30.0,6,5,1.0,6.123233995736766e-17,23,Sleep,1,102,1.051779,1,103,2.180141,1,102,4.066328,1,103,5.747567
2013-03-02 06:33:43.672441,hh124,0,103,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,1,102,27.88503,1,102,28.936809,1,103,30.065171,1,102,31.951358
2013-03-02 06:33:44.793143,hh124,0,102,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,103,1.120702,1,102,29.005732,1,102,30.057511,1,103,31.185873
2013-03-02 06:33:45.548969,hh124,0,103,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,102,0.755826,0,103,1.876528,1,102,29.761558,1,102,30.813337
2013-03-02 06:33:49.306369,hh124,0,102,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,103,3.7574,0,102,4.513226,0,103,5.633928,1,102,33.518958
2013-03-02 06:33:50.606685,hh124,0,103,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,102,1.300316,0,103,5.057716,0,102,5.813542,0,103,6.934244
2013-03-02 06:33:51.733547,hh124,0,102,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,103,1.126862,0,102,2.427178,0,103,6.184578,0,102,6.940404
2013-03-02 06:33:52.666328,hh124,0,103,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,102,0.932781,0,103,2.059643,0,102,3.359959,0,103,7.117359
2013-03-02 06:34:03.177177,hh124,0,102,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,103,10.510849,0,102,11.44363,0,103,12.570492,0,102,13.870808
2013-03-02 06:34:04.498501,hh124,0,103,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,102,1.321324,0,103,11.832173,0,102,12.764954,0,103,13.891816
2013-03-02 06:34:05.605770,hh124,0,102,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,103,1.107269,0,102,2.428593,0,103,12.939442,0,102,13.872223
2013-03-02 06:34:41.050011,hh124,0,103,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,102,35.444241,0,103,36.55151,0,102,37.872834,0,103,48.383683
2013-03-02 06:34:46.115613,hh124,0,102,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,103,5.065602,0,102,40.509843,0,103,41.617112,0,102,42.938436
2013-03-02 06:34:49.320838,hh124,0,103,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,102,3.205225,0,103,8.270827,0,102,43.715068,0,103,44.822337
2013-03-02 06:34:52.852670,hh124,0,102,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,103,3.531832,0,102,6.737057,0,103,11.802659,0,102,47.2469
2013-03-02 06:34:56.213162,hh124,0,103,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,102,3.360492,0,103,6.892324,0,102,10.097549,0,103,15.163151
2013-03-02 06:34:57.346026,hh124,0,102,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,103,1.132864,0,102,4.493356,0,103,8.025188,0,102,11.230413
2013-03-02 06:34:59.767154,hh124,0,103,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,102,2.421128,0,103,3.553992,0,102,6.914484,0,103,10.446316
2013-03-02 06:35:01.469455,hh124,0,102,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,103,1.702301,0,102,4.123429,0,103,5.256293,0,102,8.616785
2013-03-02 06:35:03.354036,hh124,0,103,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,102,1.884581,0,103,3.586882,0,102,6.00801,0,103,7.140874
2013-03-02 06:35:07.095591,hh124,0,102,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,103,3.741555,0,102,5.626136,0,103,7.328437,0,102,9.749565
2013-03-02 06:35:07.849833,hh124,0,103,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,102,0.754242,0,103,4.495797,0,102,6.380378,0,103,8.082679
2013-03-02 06:35:08.984586,hh124,0,102,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,103,1.134753,0,102,1.888995,0,103,5.63055,0,102,7.515131
2013-03-02 06:35:09.913306,hh124,0,103,30.0,6,5,1.0,6.123233995736766e-17,1,Bed_Toilet_Transition,0,102,0.92872,0,103,2.063473,0,102,2.817715,0,103,6.55927
